,item_id,recommend,user_id,sentiment_analysis,date
58182,238960,True,76561198111978125,1,"December 1, 2013"
58183,209000,True,76561198112259015,1,"November 30, 2013"
58184,440,True,Sparkle15736Christian,1,"November 26, 2013"
58185,224260,True,Sparkle15736Christian,1,"November 25, 2013"
58186,218620,True,76561198112604776,1,"March 23, 2014"
58187,50130,True,76561198112634217,2,"August 21, 2015"
58188,440,True,memesfrescas,1,"March 8, 2014"
58189,730,True,memesfrescas,0,
58190,250320,True,memesfrescas,1,
58191,440,True,darkacerebel,2,"December 20, 2013"
58192,440,True,DESTROYER_OF_EARTH,1,"May 5, 2014"
58193,4000,False,76561198113108135,0,"November 22, 2015"
58194,262410,True,TPndaMn,2,"June 6, 2014"
58195,39800,True,TPndaMn,1,"January 25, 2014"
58196,317360,True,TPndaMn,2,"October 30, 2014"
58197,99900,True,TPndaMn,1,"December 4, 2013"
58198,4000,True,datgurl421,1,"April 22, 2014"
58199,4000,True,76561198113245248,1,"December 24, 2013"
58200,440,True,76561198113245248,1,"November 27, 2013"
58201,570,True,mephistocrates,1,"September 5, 2014"
58202,244850,True,76561198113324005,1,"December 29, 2014"
58203,263280,True,76561198113324005,1,"March 28, 2015"
58204,300970,True,danielsanger,1,"May 23, 2014"
58205,322920,True,danielsanger,1,"December 23, 2014"
58206,304930,True,danielsanger,1,"July 17, 2014"
58207,113020,True,76561198113767906,1,"November 28, 2013"
58208,440,True,--ace--,2,"January 24, 2014"
58209,113200,True,--ace--,2,"May 30, 2014"
58210,230410,True,Th3C00ki3Monst3r,1,"August 8, 2014"
58211,218620,True,Th3C00ki3Monst3r,1,"August 8, 2014"
58212,248820,True,Th3C00ki3Monst3r,2,"August 8, 2014"
58213,218470,False,ItsMeJelly1998,0,"February 22, 2014"
58214,222520,True,76561198114005368,1,"August 9, 2014"
58215,221100,True,Pungent_Fart,1,"March 7, 2014"
58216,440,True,RadekAlt,2,"January 3, 2015"
58217,208090,True,76561198114423428,1,"February 12, 2014"
58218,222880,True,76561198114445977,1,"April 9, 2014"
58219,226720,True,76561198114445977,1,"February 28, 2014"
58220,730,True,76561198114554166,1,"August 31, 2015"
58221,107410,True,76561198114554166,1,"September 13, 2014"
58222,349100,True,76561198114558878,1,"December 19, 2015"
58223,108600,True,76561198114558878,1,"May 19, 2014"
58224,227940,True,76561198114558878,1,"August 12, 2014"
58225,239140,False,76561198114558878,0,
58226,249130,True,fireballdude56,2,"March 19, 2014"
58227,51100,True,fireballdude56,1,"March 18, 2014"
58228,42680,True,76561198114712847,1,"June 30, 2015"
58229,8930,True,irishmaniic,2,"July 9, 2014"
58230,730,True,DannySummer666,1,"January 21, 2015"
58231,295110,True,DannySummer666,1,"January 15, 2015"
58232,299740,False,DannySummer666,1,"December 29, 2014"
58233,570,True,imreadytogameup,1,"September 10, 2014"
58234,730,True,76561198115204337,1,"January 19, 2015"
58235,417860,True,76561198115204337,1,"November 24, 2015"
58236,440,True,bbg-,2,"February 22, 2014"
58237,8930,True,76561198115280683,2,"December 21, 2013"
58238,368230,True,GLaDOSdragon117,1,
58239,304930,True,vivatheplayer,1,"July 26, 2014"
58240,10180,True,vivatheplayer,1,"April 15, 2014"
58241,238460,True,vivatheplayer,1,"July 13, 2014"
58242,209000,True,vivatheplayer,1,"December 20, 2013"
58243,224540,False,vivatheplayer,0,"December 6, 2013"
58244,104900,True,vivatheplayer,1,"February 21, 2014"
58245,440,False,vivatheplayer,0,"November 29, 2013"
58246,55230,True,vivatheplayer,0,"January 23, 2014"
58247,232010,True,vivatheplayer,1,"December 7, 2013"
58248,252490,True,cyapoenjd,1,"February 25, 2014"
58249,440,True,76561198115520810,2,"December 31, 2013"
58250,440,True,76561198115649560,1,"May 15, 2015"
58251,72850,True,76561198115695206,2,"April 6, 2014"
58252,291480,True,76561198115711323,2,"September 26, 2014"
58253,249130,True,Tekstorm,2,"February 19, 2015"
58254,204300,True,Tekstorm,2,"October 17, 2014"
58255,211820,True,Tekstorm,2,"October 16, 2014"
58256,570,True,776921,2,"March 30, 2014"
58257,570,True,76561198115910259,1,"November 29, 2013"
58258,252490,True,XCOM1337,1,"August 12, 2015"
58259,301520,True,XCOM1337,1,"December 26, 2014"
58260,218620,True,76561198116162340,1,"January 11, 2014"
58261,304930,True,ciel1160,1,"February 21, 2015"
58262,440,True,ciel1160,1,"July 29, 2014"
58263,301520,True,ciel1160,1,"December 19, 2014"
58264,383080,True,ciel1160,2,"July 30, 2015"
58265,4000,True,ciel1160,1,"June 7, 2015"
58266,730,True,ciel1160,2,"March 5, 2015"
58267,730,True,76561198116277643,1,"January 24, 2015"
58268,250600,True,AnalTenticles,2,
58269,203140,True,zombieman182,2,
58270,298630,True,zombieman182,1,"February 14, 2015"
58271,440,True,76561198116384470,1,"December 16, 2013"
58272,440,True,76561198116405088,1,"January 1, 2014"
58273,570,True,76561198116405088,1,"February 1, 2014"
58274,105600,True,76561198116458543,1,"June 21, 2014"
58275,41100,True,76561198116551359,1,"May 23, 2014"
58276,278970,False,76561198116589021,1,"June 6, 2015"
58277,47410,True,76561198116589021,2,"January 17, 2014"
58278,730,True,SingerTechnology,2,"July 26, 2014"
58279,10180,True,get_rekt_in_the_bum,2,"January 14, 2015"
58280,218620,True,get_rekt_in_the_bum,1,"October 21, 2014"
58281,238320,True,76561198116736247,1,"December 12, 2014"
58282,265930,True,76561198116736247,2,"June 20, 2014"
58283,230840,True,76561198116736247,1,"May 1, 2014"
58284,57300,True,76561198116736247,1,"February 28, 2014"
58285,261700,True,lepiglet47,2,"December 2, 2013"
58286,220240,True,748237482374284792,1,"October 2, 2015"
58287,570,True,748237482374284792,0,"July 26, 2015"
58288,319510,True,redarmyjj,0,"November 28, 2015"
58289,41300,True,redarmyjj,2,
58290,58610,True,redarmyjj,1,"November 8, 2015"
58291,440,True,76561198116941166,2,"December 9, 2013"
58292,65800,True,76561198117168994,0,"January 8, 2015"
58293,4000,True,76561198117168994,1,"January 6, 2015"
58294,17080,True,76561198117168994,2,"December 7, 2014"
58295,219640,True,76561198117168994,1,"November 21, 2014"
58296,8190,True,76561198117168994,1,"November 12, 2014"
58297,730,True,76561198117168994,1,"November 11, 2014"
58298,301520,True,76561198117168994,1,"October 11, 2014"
58299,209870,True,76561198117168994,1,"July 23, 2014"
58300,377330,True,76561198117210365,1,"September 28, 2015"
58301,434260,True,76561198117210365,2,
58302,313020,True,76561198117210365,1,
58303,392450,True,76561198117210365,1,"September 30, 2015"
58304,48000,True,76561198117210365,1,"December 11, 2014"
58305,440,True,76561198117290262,2,"March 9, 2014"
58306,17080,True,76561198117290262,1,"December 9, 2013"
58307,4000,True,76561198117619542,2,"March 1, 2015"
58308,219740,True,76561198117619542,1,"August 12, 2014"
58309,105600,True,76561198117619542,1,"July 9, 2014"
58310,570,True,76561198117619542,2,"April 9, 2015"
58311,204360,True,76561198117619542,2,"January 13, 2015"
58312,238460,True,76561198117619542,2,"November 28, 2014"
58313,265930,True,76561198117619542,2,"September 26, 2014"
58314,415420,True,AnotherOtaku,1,"December 6, 2015"
58315,42680,True,AnotherOtaku,1,"December 9, 2015"
58316,730,True,AnotherOtaku,0,"December 6, 2015"
58317,417860,True,AnotherOtaku,0,"December 6, 2015"
58318,356670,True,AnotherOtaku,0,"December 6, 2015"
58319,4000,True,jerk_empanada_eater,1,"July 27, 2014"
58320,219740,True,jerk_empanada_eater,1,"July 25, 2014"
58321,440,True,76561198117751511,2,"December 16, 2013"
58322,730,True,76561198117754069,1,"April 22, 2015"
58323,233630,True,76561198117862723,0,"June 1, 2014"
58324,48700,True,RaxonTV,1,
58325,300,True,RaxonTV,1,"December 26, 2015"
58326,359050,True,RaxonTV,1,
58327,230410,False,RaxonTV,0,
58328,424280,True,RaxonTV,1,
58329,227940,False,RaxonTV,0,
58330,219740,True,Flubby70,1,"October 24, 2014"
58331,200210,True,Flubby70,2,"June 5, 2015"
58332,4000,True,76561198118582416,2,"September 11, 2014"
58333,570,True,76561198118586732,1,"May 7, 2014"
58334,265930,True,76561198118697312,1,"June 21, 2014"
58335,113020,True,76561198118697312,1,"May 31, 2014"
58336,214560,True,76561198118697312,1,"January 29, 2014"
58337,205100,True,76561198118697312,2,"January 14, 2014"
58338,219680,True,76561198118697312,2,"January 9, 2014"
58339,239350,True,76561198118697312,1,"December 29, 2013"
58340,225080,True,76561198118697312,2,"December 28, 2013"
58341,550,True,76561198118697312,1,"December 26, 2013"
58342,105600,True,76561198118697312,1,"December 20, 2013"
58343,251570,True,xFreibergx,1,"March 22, 2014"
58344,295110,True,76561198118901056,1,"February 6, 2015"
58345,730,False,76561198118926584,2,"May 19, 2014"
58346,247730,True,76561198118926584,1,"May 15, 2014"
58347,270550,True,jackson_brand,0,
58348,730,True,jackson_brand,1,"November 15, 2015"
58349,730,True,Ethanxxxx1,1,"December 25, 2014"
58350,440,True,Ethanxxxx1,1,"January 17, 2014"
58351,730,True,district12,2,
58352,730,True,76561198119070365,1,"December 29, 2014"
58353,440,True,ausgeneralIII,1,"December 23, 2013"
58354,220240,True,AlexJuen,1,"February 7, 2014"
58355,72850,True,AlexJuen,1,"January 4, 2014"
58356,208090,True,matiaswat,2,"May 14, 2014"
58357,730,True,babyllama,1,"August 10, 2014"
58358,304930,True,babyllama,1,"June 21, 2015"
58359,34030,True,babyllama,1,"April 19, 2015"
58360,440,True,babyllama,2,"April 2, 2015"
58361,291480,True,76561198119421835,1,"July 8, 2014"
58362,352460,True,76561198119452104,2,"August 12, 2015"
58363,303390,False,76561198119452104,0,"March 5, 2015"
58364,94400,True,76561198119452104,2,
58365,218230,True,Guppychan,2,"January 3, 2015"
58366,346010,False,Guppychan,1,"April 3, 2015"
58367,391540,True,Guppychan,0,"November 24, 2015"
58368,244850,True,Guppychan,1,"December 22, 2014"
58369,223710,True,76561198119476746,1,
58370,221910,True,76561198119476746,1,
58371,222880,True,76561198119479562,1,"May 11, 2014"
58372,550,True,hahayoung,2,"January 1, 2014"
58373,730,False,76561198119779640,1,"October 23, 2015"
58374,207610,True,76561198119779640,1,"March 7, 2014"
58375,259410,True,inven,1,"October 29, 2015"
58376,107310,True,broy181,2,"May 11, 2014"
58377,730,True,76561198119882936,2,"February 7, 2014"
58378,440,True,76561198120570508,1,"January 1, 2014"
58379,224260,True,76561198120570508,1,"January 4, 2014"
58380,440,True,stormxlol,2,"September 4, 2014"
58381,4000,True,76561198120631608,2,"April 7, 2014"
58382,227300,True,brysointer,1,"November 5, 2014"
58383,318520,True,brysointer,1,"December 23, 2014"
58384,319550,True,brysointer,1,"November 25, 2014"
58385,254440,False,KongHaoMing,0,"September 1, 2015"
58386,4000,True,76561198120768369,2,"June 20, 2014"
58387,60,True,76561198120768369,0,"June 21, 2014"
58388,274940,True,Miami_Max,1,
58389,51100,True,Miami_Max,1,
58390,209160,True,Miami_Max,2,"February 18, 2014"
58391,218620,True,Miami_Max,1,
58392,212070,True,TwoMinuteNeddles,1,"August 8, 2014"
58393,227300,True,TwoMinuteNeddles,1,"June 27, 2014"
58394,236390,True,TwoMinuteNeddles,0,"May 22, 2014"
58395,440,True,12536475869trhgsdf,2,"January 21, 2014"
58396,99900,True,12536475869trhgsdf,1,"March 11, 2014"
58397,214420,True,12536475869trhgsdf,1,"January 21, 2014"
58398,72850,True,12536475869trhgsdf,1,"January 28, 2014"
58399,237310,True,12536475869trhgsdf,2,"January 21, 2014"
58400,218310,True,12536475869trhgsdf,1,"January 21, 2014"
58401,227940,True,GamingInstinct,2,
58402,440,True,skyactivyo,1,"August 29, 2014"
58403,304930,True,_Spanky_,2,
58404,730,True,_Spanky_,2,
58405,278360,True,_Spanky_,1,
58406,255710,True,enari_steam,1,"July 25, 2015"
58407,218230,True,ToxiiCDangerRisk,1,"April 21, 2014"
58408,570,True,76561198121416938,0,"January 13, 2014"
58409,224260,True,76561198121531142,1,"January 28, 2015"
58410,107410,True,76561198121531142,1,"September 23, 2014"
58411,252490,True,76561198121601044,1,"December 29, 2015"
58412,730,True,Thegamer8342,1,
58413,218620,True,76561198121628241,1,"March 28, 2014"
58414,200210,True,terrariaway,1,"July 19, 2014"
58415,440,True,terrariaway,2,"February 1, 2014"
58416,4000,True,xearl123,2,"December 2, 2015"
58417,440,True,xearl123,1,"November 30, 2015"
58418,440,True,zaza147,1,"June 9, 2014"
58419,730,True,76561198121793592,1,
58420,319970,True,fitzbrahh,2,"January 4, 2015"
58421,730,True,fitzbrahh,2,"December 22, 2014"
58422,730,True,76561198121940435,2,
58423,440,True,76561198121958688,2,"January 13, 2014"
58424,209870,False,76561198121979833,2,"November 30, 2015"
58425,204450,True,76561198121979833,1,"November 6, 2015"
58426,48700,True,76561198121979833,2,"February 9, 2015"
58427,570,True,76561198121980800,1,"October 26, 2015"
58428,389570,True,76561198122062212,1,
58429,218620,True,lol432116,1,"June 17, 2015"
58430,730,True,lol432116,1,"December 30, 2014"
58431,249380,True,cyeclopese5102,2,"August 15, 2015"
58432,620,True,cyeclopese5102,2,"July 26, 2015"
58433,221100,False,TheJewsDidNineEleven,0,"November 6, 2015"
58434,218620,False,TheJewsDidNineEleven,1,"October 22, 2015"
58435,222880,True,TheJewsDidNineEleven,1,
58436,4000,True,TheJewsDidNineEleven,0,
58437,261700,True,TheJewsDidNineEleven,1,"August 17, 2015"
58438,346120,True,TheJewsDidNineEleven,1,"February 27, 2015"
58439,232810,True,TnToom,1,"October 16, 2015"
58440,359550,True,76561198122402735,1,"December 26, 2015"
58441,255710,True,76561198122402735,1,"March 15, 2015"
58442,222880,True,76561198122402735,1,"December 19, 2014"
58443,429050,True,76561198122431305,1,
58444,378580,True,76561198122431305,1,"September 3, 2015"
58445,420930,True,76561198122431305,0,
58446,349740,True,76561198122431305,1,"March 23, 2015"
58447,331470,True,76561198122431305,1,
58448,227580,True,sh06un1,1,"February 4, 2014"
58449,4000,True,sh06un1,1,"February 11, 2014"
58450,13520,True,sh06un1,1,"June 5, 2014"
58451,245550,True,sh06un1,2,"April 13, 2014"
58452,113200,True,sh06un1,1,"March 23, 2014"
58453,252490,True,sh06un1,0,"February 11, 2014"
58454,570,True,sh06un1,1,"February 7, 2014"
58455,221100,True,sh06un1,1,"February 4, 2014"
58456,221910,True,sh06un1,0,"February 3, 2014"
58457,440,True,-I_AM_EPIC-,2,"February 8, 2014"
58458,730,True,76561198122795761,0,"December 22, 2015"
58459,271590,True,76561198122822618,1,"April 23, 2015"
58460,221100,True,76561198122822618,1,"July 24, 2014"
58461,440,True,haocky,1,"January 28, 2014"
58462,209080,False,jerooom,0,"June 29, 2014"
58463,274190,True,jerooom,1,"July 3, 2014"
58464,272060,True,jerooom,1,"June 27, 2014"
58465,240,True,jerooom,1,"March 2, 2014"
58466,239820,True,jerooom,1,"February 25, 2014"
58467,4000,True,jerooom,1,"February 19, 2014"
58468,238320,True,RBauris3,1,
58469,10,True,76561198122904623,2,"May 30, 2015"
58470,42700,True,76561198122904623,1,"April 6, 2015"
58471,10180,True,76561198122904623,2,"October 5, 2014"
58472,12210,True,OVTSIBU,1,"June 27, 2015"
58473,239660,True,OVTSIBU,2,"January 30, 2014"
58474,265930,True,hitler-doom-trenchcoats,2,"December 23, 2014"
58475,730,True,hitler-doom-trenchcoats,2,"July 8, 2014"
58476,570,True,ScammedByDeathHand,2,"February 9, 2015"
58477,4000,True,76561198123215010,2,"June 23, 2014"
58478,252950,True,Praenedda,2,"October 4, 2015"
58479,43160,True,76561198123286381,1,"August 23, 2014"
58480,6060,True,76561198123286381,2,"May 15, 2014"
58481,236390,True,76561198123519486,2,
58482,354640,False,76561198123519486,0,"October 8, 2015"
58483,304930,True,76561198123519486,2,"December 9, 2015"
58484,304050,True,76561198123519486,2,"September 7, 2015"
58485,105600,False,76561198123519486,2,"July 31, 2015"
58486,301520,True,76561198123519486,2,"March 6, 2015"
58487,440,True,76561198123888398,2,"February 15, 2014"
58488,730,True,pengwig,1,"September 13, 2014"
58489,204340,True,ethanbradberrry,1,
58490,730,True,ethanbradberrry,1,"June 11, 2015"
58491,218620,True,76561198124333252,1,"August 30, 2014"
58492,12220,False,76561198124333252,1,"June 11, 2014"
58493,43160,True,76561198124333252,2,"March 19, 2014"
58494,4000,True,76561198124409474,1,"July 19, 2014"
58495,206210,False,76561198124409474,0,"February 12, 2014"
58496,730,True,aussiefella993,0,"September 23, 2015"
58497,440,True,kurtling1,1,"June 18, 2014"
58498,359410,True,moruera,1,
58499,227940,True,moruera,1,"January 7, 2015"
58500,113400,True,moruera,1,"July 20, 2015"
58501,218620,True,moruera,2,"October 15, 2015"
58502,461560,True,moruera,2,
58503,440,True,f4t4l,1,"February 1, 2014"
58504,570,True,qrowid,1,"July 16, 2014"
58505,33230,True,76561198125270928,1,
58506,49520,False,76561198125270928,1,
58507,40800,True,76561198125270928,2,
58508,70,True,76561198125270928,1,"September 24, 2015"
58509,440,True,Just_want_to_have_fun,1,"February 12, 2014"
58510,730,True,Corzio,1,"June 23, 2014"
58511,730,True,mrdexybru,1,"April 3, 2015"
58512,209650,True,76561198125630574,1,"April 25, 2015"
58513,730,True,ActuallySevans,2,"July 5, 2015"
58514,243470,True,76561198125696168,1,"October 8, 2014"
58515,730,True,76561198125700474,2,
58516,440,True,blad3rvoir,2,"February 15, 2014"
58517,113200,True,76561198125715615,1,"December 22, 2014"
58518,72850,True,76561198125761464,1,"April 30, 2014"
58519,218620,True,76561198125802800,1,"August 15, 2014"
58520,230410,True,76561198125802800,0,"February 26, 2014"
58521,570,True,76561198125802800,1,"April 17, 2014"
58522,263440,True,misterwolfshanks,2,"June 28, 2014"
58523,440,True,SomeRandomCarrot,1,"July 2, 2014"
58524,265930,True,SomeRandomCarrot,1,"June 30, 2014"
58525,265630,True,SomeRandomCarrot,1,"June 2, 2014"
58526,51100,True,SomeRandomCarrot,1,"May 3, 2014"
58527,269390,True,SomeRandomCarrot,1,"April 14, 2014"
58528,440,True,76561198127058661,2,"March 7, 2014"
58529,338000,True,76561198127058661,2,"January 17, 2015"
58530,274190,True,general_hook,1,"November 28, 2014"
58531,301520,True,general_hook,1,"September 20, 2014"
58532,440,True,76561198127281688,2,"February 28, 2014"
58533,319510,True,76561198127284002,1,"April 10, 2015"
58534,70000,True,PerishNRot,2,"July 22, 2015"
58535,224580,True,PerishNRot,2,"July 22, 2015"
58536,265930,True,76561198127489966,1,"April 15, 2014"
58537,78000,True,76561198127489966,0,"May 19, 2014"
58538,1250,True,76561198127489966,1,"July 6, 2014"
58539,3830,True,76561198127489966,2,"July 1, 2014"
58540,440,True,76561198127489966,1,"June 21, 2014"
58541,223710,True,76561198127489966,0,"April 3, 2014"
58542,298630,True,AMarioL,2,"February 28, 2015"
58543,113200,True,Hahnee,0,"August 31, 2015"
